epoch;loss;val_loss
0;0.39040064811706543;0.3458816409111023
1;0.338422566652298;0.33413761854171753
2;0.33110958337783813;0.33165106177330017
3;0.3271825909614563;0.32849347591400146
4;0.32467493414878845;0.32610538601875305
5;0.3230118751525879;0.3242688775062561
6;0.3214641213417053;0.3231453597545624
7;0.3199945092201233;0.3211055099964142
8;0.3189062774181366;0.3216613829135895
9;0.31796956062316895;0.3195107579231262
10;0.31713634729385376;0.3186943531036377
11;0.3161798119544983;0.3181089460849762
12;0.3153514862060547;0.3190282881259918
13;0.314764142036438;0.3170167803764343
14;0.3140721917152405;0.31571725010871887
15;0.3133982717990875;0.31561487913131714
16;0.3129515051841736;0.3152153789997101
17;0.3126213252544403;0.31494781374931335
18;0.3121553063392639;0.3141554892063141
19;0.311499685049057;0.3140949308872223
20;0.3116277754306793;0.3137001693248749
21;0.31100842356681824;0.3139461874961853
22;0.3107088506221771;0.31359899044036865
23;0.31068044900894165;0.31255000829696655
24;0.30986303091049194;0.3134745657444
25;0.3098309636116028;0.3123878836631775
26;0.3094421625137329;0.31179776787757874
27;0.3093622028827667;0.31187766790390015
28;0.3088083863258362;0.3116151988506317
29;0.30899080634117126;0.3112856149673462
30;0.3087199628353119;0.3111773431301117
31;0.30847659707069397;0.31144198775291443
32;0.30782222747802734;0.3106340169906616
33;0.3077777326107025;0.3104642927646637
34;0.30759772658348083;0.3099239468574524
35;0.3072414994239807;0.31062304973602295
36;0.30734989047050476;0.30965322256088257
37;0.30709585547447205;0.3097441494464874
38;0.30672305822372437;0.3090592920780182
39;0.30652323365211487;0.3104521334171295
40;0.30641451478004456;0.3089195489883423
41;0.30618709325790405;0.30925846099853516
42;0.30629628896713257;0.30871105194091797
43;0.30584996938705444;0.30842533707618713
44;0.30572763085365295;0.30863118171691895
45;0.3057514429092407;0.30818605422973633
46;0.30559632182121277;0.3094489574432373
47;0.30542537569999695;0.3083289563655853
48;0.3051571249961853;0.30838415026664734
49;0.30525195598602295;0.30778610706329346
50;0.30507731437683105;0.30768319964408875
51;0.30495139956474304;0.3078029751777649
52;0.30471864342689514;0.30751368403434753
53;0.3047383725643158;0.3090559244155884
54;0.3047260642051697;0.30747613310813904
55;0.30462244153022766;0.30796030163764954
56;0.3044835031032562;0.3074679970741272
57;0.3044029772281647;0.3076063096523285
58;0.3042880892753601;0.3068636953830719
59;0.3042334020137787;0.3068638741970062
60;0.30403780937194824;0.3067809045314789
61;0.30403268337249756;0.30662021040916443
62;0.303835928440094;0.3069269359111786
63;0.30397191643714905;0.3080982565879822
64;0.30387359857559204;0.3066098690032959
65;0.3038669228553772;0.30654284358024597
66;0.3036024570465088;0.30688488483428955
67;0.30351319909095764;0.3073402941226959
68;0.30357104539871216;0.3062765598297119
69;0.30341437458992004;0.3072519302368164
70;0.3033709228038788;0.3064391314983368
71;0.30330172181129456;0.3061786890029907
72;0.3030533492565155;0.3060140609741211
73;0.30306416749954224;0.30620646476745605
74;0.303126722574234;0.30604660511016846
75;0.3030279278755188;0.3068270981311798
76;0.30303409695625305;0.30659493803977966
77;0.3030507564544678;0.3066350519657135
78;0.30283403396606445;0.30640220642089844
79;0.30286842584609985;0.3058898448944092
80;0.30256813764572144;0.3056541085243225
81;0.30274540185928345;0.30556178092956543
82;0.30261340737342834;0.30620336532592773
83;0.30269843339920044;0.3053780794143677
84;0.30244842171669006;0.30538058280944824
85;0.30251336097717285;0.3055073618888855
86;0.30241748690605164;0.30576229095458984
87;0.3022787272930145;0.30541837215423584
88;0.3024204671382904;0.3052837550640106
89;0.30218642950057983;0.30530887842178345
90;0.30223527550697327;0.3054221570491791
91;0.302246630191803;0.3052339553833008
92;0.30208081007003784;0.3052796423435211
93;0.3022211194038391;0.3054044246673584
94;0.3021099269390106;0.3051546514034271
95;0.30201369524002075;0.3051168918609619
96;0.3019520342350006;0.3051644265651703
97;0.30196699500083923;0.3053167760372162
98;0.30201512575149536;0.304894357919693
99;0.3017367422580719;0.30534788966178894
100;0.3017907440662384;0.3051404058933258
101;0.30173516273498535;0.3048945963382721
102;0.30196645855903625;0.30476129055023193
103;0.30168747901916504;0.304720938205719
104;0.3015756607055664;0.3048172891139984
105;0.30173611640930176;0.30477091670036316
106;0.30148252844810486;0.304586797952652
107;0.3017156422138214;0.3059031665325165
108;0.3015286326408386;0.30533066391944885
109;0.3014952540397644;0.3045967221260071
110;0.3013383448123932;0.30535709857940674
111;0.30119815468788147;0.3045750558376312
112;0.3016214966773987;0.3055002689361572
113;0.3014450669288635;0.3047809898853302
114;0.30126702785491943;0.3046451807022095
115;0.3012952506542206;0.3045997619628906
116;0.3012688159942627;0.3049028515815735
117;0.30128413438796997;0.30433377623558044
118;0.3013172447681427;0.304362028837204
119;0.30112823843955994;0.30437910556793213
120;0.3012312054634094;0.3044508099555969
121;0.3010219931602478;0.30451610684394836
122;0.30113348364830017;0.30445873737335205
123;0.30103248357772827;0.3040158748626709
124;0.3010188639163971;0.30427414178848267
125;0.3011241555213928;0.3042648434638977
126;0.30096736550331116;0.30407288670539856
127;0.30087989568710327;0.30422747135162354
128;0.3010956346988678;0.3041927218437195
129;0.3008035123348236;0.3041848838329315
130;0.3007800281047821;0.30412742495536804
131;0.30078962445259094;0.30404606461524963
132;0.300909161567688;0.3041122853755951
133;0.3007661700248718;0.30414193868637085
134;0.3009189963340759;0.3041183352470398
0;0.38219064474105835;0.3457505404949188
1;0.3360324203968048;0.3337855041027069
2;0.32892194390296936;0.3285195529460907
3;0.3249131441116333;0.32510289549827576
4;0.32259783148765564;0.322864830493927
5;0.3208281993865967;0.3224213123321533
6;0.3186545968055725;0.3193485140800476
7;0.31731781363487244;0.3182639181613922
8;0.31611180305480957;0.3184410631656647
9;0.31528908014297485;0.31658461689949036
10;0.31416961550712585;0.3162434995174408
11;0.31361478567123413;0.31587299704551697
12;0.31280457973480225;0.31604185700416565
13;0.312326580286026;0.3140145540237427
14;0.3117624819278717;0.31427133083343506
15;0.3112354576587677;0.3130773901939392
16;0.3106544315814972;0.3125002086162567
17;0.3106182813644409;0.31312039494514465
18;0.3098018169403076;0.31238117814064026
19;0.30941709876060486;0.3115287721157074
20;0.3091109097003937;0.3113783001899719
21;0.30910181999206543;0.31098616123199463
22;0.30854809284210205;0.3101641535758972
23;0.30833354592323303;0.31009840965270996
24;0.308033287525177;0.31011781096458435
25;0.30756503343582153;0.30963483452796936
26;0.30768662691116333;0.3097512125968933
27;0.30713963508605957;0.30951395630836487
28;0.307157039642334;0.3095535337924957
29;0.307110071182251;0.3096100091934204
30;0.30666643381118774;0.3097846806049347
31;0.3065096437931061;0.31157490611076355
32;0.3062640130519867;0.3086627721786499
33;0.3060179352760315;0.30864083766937256
34;0.3060280382633209;0.30814340710639954
35;0.30574050545692444;0.3079208731651306
36;0.3056584298610687;0.3086799383163452
37;0.30526965856552124;0.3077077269554138
38;0.30553770065307617;0.3085486888885498
39;0.3052745759487152;0.30767518281936646
40;0.30497413873672485;0.3075352907180786
41;0.30486857891082764;0.3074757158756256
42;0.30487701296806335;0.3073875308036804
43;0.304487943649292;0.30776166915893555
44;0.30455678701400757;0.3070889413356781
45;0.30455055832862854;0.30800655484199524
46;0.3043712079524994;0.3067781627178192
47;0.30402541160583496;0.306878000497818
48;0.3038027286529541;0.30651238560676575
49;0.3038346767425537;0.3067079484462738
50;0.303928941488266;0.3068678081035614
51;0.30368614196777344;0.30598145723342896
52;0.30351316928863525;0.30645638704299927
53;0.30337077379226685;0.3062094748020172
54;0.30333825945854187;0.30610257387161255
55;0.3034425973892212;0.30585917830467224
56;0.3032122254371643;0.3055919408798218
57;0.3030097484588623;0.30598124861717224
58;0.30283692479133606;0.3054720163345337
59;0.3029525578022003;0.30574944615364075
60;0.3027687668800354;0.3055122494697571
61;0.30291351675987244;0.3054106533527374
62;0.302616149187088;0.305400550365448
63;0.30254217982292175;0.3058822453022003
64;0.302544504404068;0.30630069971084595
65;0.30251824855804443;0.30481433868408203
66;0.30223554372787476;0.30512648820877075
67;0.30229172110557556;0.3047657012939453
68;0.3020388185977936;0.30521953105926514
69;0.3022629916667938;0.30488476157188416
70;0.3020540773868561;0.304523766040802
71;0.30201804637908936;0.3052454888820648
72;0.301857054233551;0.30420124530792236
73;0.30200859904289246;0.3053421974182129
74;0.30194956064224243;0.30462387204170227
75;0.30160897970199585;0.30415183305740356
76;0.3015902042388916;0.3041951656341553
77;0.30152755975723267;0.30434948205947876
78;0.301637202501297;0.30462339520454407
79;0.30148857831954956;0.30521032214164734
80;0.30139413475990295;0.3047005534172058
81;0.3013760447502136;0.30386829376220703
82;0.3012140393257141;0.30408599972724915
83;0.3014742434024811;0.3055170178413391
84;0.3011651039123535;0.30378249287605286
85;0.30129310488700867;0.30361899733543396
86;0.3010075092315674;0.30382096767425537
87;0.3012606203556061;0.303893506526947
88;0.3010380268096924;0.30349501967430115
89;0.3010348975658417;0.30357733368873596
90;0.3010047972202301;0.3034623861312866
91;0.30072855949401855;0.30369263887405396
92;0.30097100138664246;0.3034084737300873
93;0.3008071482181549;0.3033103048801422
94;0.30074581503868103;0.3032093048095703
95;0.300628662109375;0.3036220371723175
96;0.30065685510635376;0.30344340205192566
97;0.3005251884460449;0.30339494347572327
98;0.30055227875709534;0.3032984137535095
99;0.3007691204547882;0.30387070775032043
100;0.3006402850151062;0.30407968163490295
101;0.30056890845298767;0.3031468987464905
102;0.300483375787735;0.30402225255966187
103;0.3005691170692444;0.3031396269798279
104;0.30024734139442444;0.3035275936126709
105;0.30019211769104004;0.30275875329971313
106;0.30045217275619507;0.3033502399921417
107;0.30004772543907166;0.30286040902137756
108;0.3002084791660309;0.30296656489372253
109;0.3001142144203186;0.30307531356811523
110;0.3001693785190582;0.3028727173805237
111;0.3002389967441559;0.3031456768512726
112;0.300006240606308;0.30313801765441895
113;0.29995742440223694;0.302818238735199
114;0.3001323640346527;0.30460429191589355
115;0.3000704050064087;0.3025679290294647
116;0.30001452565193176;0.30301934480667114
117;0.29988646507263184;0.3026835322380066
118;0.29994016885757446;0.3026915490627289
119;0.29986637830734253;0.30277296900749207
120;0.29989027976989746;0.3029226064682007
121;0.2998054027557373;0.3030305802822113
122;0.299701064825058;0.30278879404067993
123;0.2995898723602295;0.3026440441608429
124;0.29984086751937866;0.3027028739452362
125;0.2996536195278168;0.3026590943336487
126;0.29952120780944824;0.30257388949394226
0;0.42183226346969604;0.3625809848308563
1;0.35192373394966125;0.3478116989135742
2;0.3416930139064789;0.34069523215293884
3;0.33851876854896545;0.33793607354164124
4;0.33489087224006653;0.33590245246887207
5;0.33220043778419495;0.332791268825531
6;0.33015304803848267;0.33104705810546875
7;0.3293132781982422;0.3306390047073364
8;0.3277572691440582;0.329287052154541
9;0.3267868459224701;0.32888755202293396
10;0.32592087984085083;0.32893988490104675
11;0.3252122700214386;0.32834985852241516
12;0.32430893182754517;0.3267228603363037
13;0.3237139880657196;0.3259855806827545
14;0.3228982388973236;0.32487010955810547
15;0.32242506742477417;0.3249770998954773
16;0.321915864944458;0.32434070110321045
17;0.32105639576911926;0.32433903217315674
18;0.32043924927711487;0.32350608706474304
19;0.31991031765937805;0.3221224844455719
20;0.3189406991004944;0.3222188353538513
