epoch;loss;val_loss
0;0.22923676669597626;0.13637322187423706
1;0.12345205992460251;0.10916724056005478
2;0.10241228342056274;0.09680366516113281
3;0.09364239871501923;0.09196916222572327
4;0.08885255455970764;0.08676368743181229
5;0.08555986732244492;0.08402179181575775
6;0.08289020508527756;0.08140542358160019
7;0.08088788390159607;0.08037734776735306
8;0.07935768365859985;0.07981465011835098
9;0.07830192148685455;0.07857511937618256
10;0.07731159776449203;0.07692497968673706
11;0.07630570232868195;0.0768207460641861
12;0.07539904117584229;0.0764453113079071
13;0.07487210631370544;0.07548002153635025
14;0.07454351335763931;0.075384721159935
15;0.07395747303962708;0.07455431669950485
16;0.0735255628824234;0.07391344010829926
17;0.0728621557354927;0.07359104603528976
18;0.0725342407822609;0.0735742524266243
19;0.07245171070098877;0.07344149798154831
20;0.07207764685153961;0.07284172624349594
21;0.07150391489267349;0.07240721583366394
22;0.07131944596767426;0.07222161442041397
23;0.07104922086000443;0.07182732224464417
24;0.07096241414546967;0.07217512279748917
25;0.07076903432607651;0.07163907587528229
26;0.07042419910430908;0.07174361497163773
27;0.07015912979841232;0.07114285975694656
28;0.07001125067472458;0.07169719785451889
29;0.06977631151676178;0.07102900743484497
30;0.06975790858268738;0.0709960088133812
31;0.06944151222705841;0.07054653763771057
32;0.06923655420541763;0.0706094428896904
33;0.06908160448074341;0.07052189856767654
34;0.06911631673574448;0.07045924663543701
35;0.06871344894170761;0.07079339027404785
36;0.06871148198843002;0.07060671597719193
37;0.06851310282945633;0.0698491632938385
38;0.06864374130964279;0.07000188529491425
39;0.0683976337313652;0.07033920288085938
40;0.06817307323217392;0.07018973678350449
41;0.06819309294223785;0.06949036568403244
42;0.0680098682641983;0.06928341835737228
43;0.06779483705759048;0.06928182393312454
44;0.06778515875339508;0.0692078098654747
45;0.06764927506446838;0.06952748447656631
46;0.06754492223262787;0.06907609850168228
47;0.06755014508962631;0.06942290812730789
48;0.06742480397224426;0.06906826794147491
49;0.06729517877101898;0.0688256323337555
50;0.06716061383485794;0.0697217732667923
51;0.06717298924922943;0.06871259957551956
52;0.06706840544939041;0.06913096457719803
53;0.06699984520673752;0.0691973939538002
54;0.06699487566947937;0.06873364001512527
55;0.06687045842409134;0.06841379404067993
56;0.06677363067865372;0.0685775876045227
57;0.06670905649662018;0.06811164319515228
58;0.06662937998771667;0.06842800974845886
59;0.06645592302083969;0.0684821829199791
60;0.06648242473602295;0.06846538186073303
61;0.0665072649717331;0.06797830015420914
62;0.06642251461744308;0.0679655447602272
63;0.06635851413011551;0.06796976178884506
64;0.06622374057769775;0.06835413724184036
65;0.06623286753892899;0.06802527606487274
66;0.06615348160266876;0.0682128518819809
67;0.0661688894033432;0.06821782886981964
68;0.0661274716258049;0.06789647042751312
69;0.06598427146673203;0.0678054615855217
70;0.0659012719988823;0.06794615834951401
71;0.06598468869924545;0.06784824281930923
72;0.06594780832529068;0.0683172345161438
73;0.06581933796405792;0.06804510205984116
74;0.0658784732222557;0.06819764524698257
75;0.06570062041282654;0.06785181164741516
76;0.06577397137880325;0.06792833656072617
77;0.0655808076262474;0.06751049309968948
78;0.0656445100903511;0.06816854327917099
79;0.06570393592119217;0.0677059143781662
80;0.06559339910745621;0.06763915717601776
81;0.06552692502737045;0.06759709119796753
82;0.06538451462984085;0.0673845112323761
83;0.06528102606534958;0.06732532382011414
84;0.06532985717058182;0.06735336780548096
85;0.06534107774496078;0.06769975274801254
86;0.06527778506278992;0.06747113913297653
87;0.06549889594316483;0.06816765666007996
88;0.06527651846408844;0.06726104021072388
89;0.0651048943400383;0.06720293313264847
90;0.06523305922746658;0.06749696284532547
91;0.06512105464935303;0.06705126166343689
92;0.06509091705083847;0.06746682524681091
93;0.06535682082176208;0.06697304546833038
94;0.06500737369060516;0.06723202019929886
95;0.0648956224322319;0.0673028901219368
96;0.06500568985939026;0.06711416691541672
97;0.06502339243888855;0.06720311939716339
98;0.06495184451341629;0.06688279658555984
99;0.0648655816912651;0.06705345213413239
100;0.06477900594472885;0.06699290126562119
101;0.06486447900533676;0.0676405057311058
102;0.06475210934877396;0.06700138747692108
103;0.06477761268615723;0.06738661974668503
104;0.06488657742738724;0.06734026223421097
105;0.06469619274139404;0.06715118139982224
106;0.06486564129590988;0.0672064870595932
107;0.06465430557727814;0.06705175340175629
108;0.06469333171844482;0.06704778969287872
109;0.06461235135793686;0.06689738482236862
0;0.11303381621837616;0.09903351962566376
1;0.1036839485168457;0.09903351962566376
2;0.10369458794593811;0.09903351962566376
3;0.10372214019298553;0.09903351962566376
0;0.13432566821575165;0.05504952371120453
1;0.05441109836101532;0.0504443496465683
2;0.052577633410692215;0.048385873436927795
3;0.04918934777379036;0.043576620519161224
4;0.044476382434368134;0.039125360548496246
5;0.037988804280757904;0.03268347680568695
6;0.03263706713914871;0.029366647824645042
7;0.030119378119707108;0.02765336073935032
8;0.028282104060053825;0.025741105899214745
9;0.026200013235211372;0.024017130956053734
10;0.02431883104145527;0.022436324506998062
11;0.02294396422803402;0.021338891237974167
12;0.021928373724222183;0.020580219104886055
13;0.021044231951236725;0.01968739926815033
14;0.020251009613275528;0.019020766019821167
15;0.019462401047348976;0.018353866413235664
16;0.018766501918435097;0.01760929264128208
17;0.018121879547834396;0.017069915309548378
18;0.017528248950839043;0.016633249819278717
19;0.01699427142739296;0.015965811908245087
20;0.01656508445739746;0.015562701039016247
21;0.01614898256957531;0.015212885104119778
22;0.015788426622748375;0.014910582453012466
23;0.015430865809321404;0.014865373261272907
24;0.015086681582033634;0.014377016574144363
25;0.0147364167496562;0.014007793739438057
26;0.014482572674751282;0.014068436808884144
27;0.014172698371112347;0.013525659218430519
28;0.013925028964877129;0.013546666130423546
29;0.013645394705235958;0.01316958386451006
30;0.013379703275859356;0.012953709810972214
31;0.013168280944228172;0.012791330926120281
32;0.012949969619512558;0.01265170518308878
33;0.012703985907137394;0.012341105379164219
34;0.012483037076890469;0.012425391003489494
35;0.012276493944227695;0.01202855259180069
36;0.012160034850239754;0.012001967057585716
37;0.011921954341232777;0.011753802187740803
38;0.011782637797296047;0.01156398095190525
39;0.011604303494095802;0.01133529283106327
40;0.01145512517541647;0.011224005371332169
41;0.011326219886541367;0.011160757392644882
42;0.011155885644257069;0.010949469171464443
43;0.011024568229913712;0.010811462067067623
44;0.010911793448030949;0.010770308785140514
45;0.01077942457050085;0.010681776329874992
46;0.010644837282598019;0.010503942146897316
47;0.010532202199101448;0.010502181015908718
48;0.01042708195745945;0.01033428218215704
49;0.010327933356165886;0.010147454217076302
50;0.01021929457783699;0.010247462429106236
51;0.010120315477252007;0.010122180916368961
52;0.01003579143434763;0.009971031919121742
53;0.00993908941745758;0.009847193956375122
54;0.00980318058282137;0.009941124357283115
55;0.009756384417414665;0.009807245805859566
56;0.009639921598136425;0.00959201529622078
57;0.009560043923556805;0.009586919099092484
58;0.009477620013058186;0.00960998609662056
59;0.009370389394462109;0.00953802838921547
60;0.009317673742771149;0.009470980614423752
61;0.009215425699949265;0.00932218972593546
62;0.009120218455791473;0.009214983321726322
63;0.009050431661307812;0.009132664650678635
64;0.009004845283925533;0.009067917242646217
65;0.008923320099711418;0.00902190338820219
66;0.008860697969794273;0.008966355584561825
67;0.00877524632960558;0.008855006657540798
68;0.008722776547074318;0.008849362842738628
69;0.008634726516902447;0.008840805850923061
70;0.00855521485209465;0.008709350600838661
71;0.008482198230922222;0.008636358194053173
72;0.008436244912445545;0.008681652136147022
73;0.00837420579046011;0.008766170591115952
74;0.008345507085323334;0.008547558449208736
75;0.008260851725935936;0.00842709094285965
76;0.008216832764446735;0.008380799554288387
77;0.00815389771014452;0.008391182869672775
78;0.008100626058876514;0.008286929689347744
79;0.008068278431892395;0.008375192992389202
80;0.00800908450037241;0.008304181508719921
81;0.007963350974023342;0.008093466982245445
82;0.007918081246316433;0.008185489103198051
83;0.00787206832319498;0.008112789131700993
84;0.007812648080289364;0.008130218833684921
85;0.00777256628498435;0.008112337440252304
86;0.007717118598520756;0.008051514625549316
87;0.007701457478106022;0.008082790300250053
88;0.007624311372637749;0.007893366739153862
89;0.007598763331770897;0.007935749366879463
90;0.007561400067061186;0.00786946527659893
91;0.0075304522179067135;0.007909850217401981
92;0.007479574531316757;0.00783752091228962
93;0.007436161860823631;0.0077919308096170425
94;0.007394966669380665;0.0077077411115169525
95;0.007387541234493256;0.007891747169196606
96;0.007323818746954203;0.007792055606842041
97;0.007301648147404194;0.0076544396579265594
98;0.007273404859006405;0.007705701515078545
