epoch;loss;val_loss
0;0.2577718198299408;0.1617625653743744
1;0.13568055629730225;0.12182934582233429
2;0.11081728339195251;0.10887641459703445
3;0.10251753032207489;0.10149820148944855
4;0.09772592037916183;0.09662560373544693
5;0.09392932802438736;0.0938139483332634
6;0.09190099686384201;0.09302109479904175
7;0.08971180766820908;0.09074944257736206
8;0.08811440318822861;0.0896310955286026
9;0.08751931041479111;0.08981990069150925
10;0.0861453264951706;0.08775825053453445
11;0.08527630567550659;0.08618049323558807
12;0.08463668823242188;0.08756586909294128
13;0.08386582881212234;0.08653520047664642
14;0.08348559588193893;0.08543936163187027
15;0.08308985084295273;0.08457381278276443
16;0.08225688338279724;0.08544759452342987
17;0.081598661839962;0.0832635834813118
18;0.08143378049135208;0.08323747664690018
19;0.08074858784675598;0.08254304528236389
20;0.08032017201185226;0.08334004133939743
21;0.08038720488548279;0.08224928379058838
22;0.0797998234629631;0.08207779377698898
23;0.07944336533546448;0.08191423863172531
24;0.07912129163742065;0.0815197303891182
25;0.07905228435993195;0.08118395507335663
26;0.07884203642606735;0.0807931125164032
27;0.07837586104869843;0.08074429631233215
28;0.07852209359407425;0.08025630563497543
29;0.07829207181930542;0.08007753640413284
30;0.0778014287352562;0.07982149720191956
31;0.07770224660634995;0.08014710992574692
32;0.07732704281806946;0.0803791806101799
33;0.07729840278625488;0.07965679466724396
34;0.07701107114553452;0.07930254191160202
35;0.07686493545770645;0.0801171213388443
36;0.07668265700340271;0.07920420169830322
37;0.07669244706630707;0.07887022942304611
38;0.07636354118585587;0.07887539267539978
39;0.07629689574241638;0.07923891395330429
40;0.07626233994960785;0.07868248224258423
41;0.07596638798713684;0.07859129458665848
42;0.07591915130615234;0.0789308249950409
43;0.07600869238376617;0.07991892099380493
44;0.07557675987482071;0.0787493884563446
45;0.07563874125480652;0.07831143587827682
46;0.07552735507488251;0.07840108126401901
47;0.075499027967453;0.07813581824302673
48;0.07519708573818207;0.0783451721072197
49;0.07506782561540604;0.07806500792503357
50;0.0750199407339096;0.07809404283761978
51;0.0750216618180275;0.0778387263417244
52;0.07497478276491165;0.0774535983800888
53;0.0747784674167633;0.07724601030349731
54;0.07449167966842651;0.07764119654893875
55;0.0745834931731224;0.07742219418287277
56;0.07447655498981476;0.0778212919831276
57;0.07444597035646439;0.07773730158805847
58;0.07440229505300522;0.07729584723711014
59;0.07433943450450897;0.07821059972047806
60;0.07441208511590958;0.07703997939825058
61;0.07420144975185394;0.07700557261705399
62;0.07413135468959808;0.0770479217171669
63;0.07393842935562134;0.07703948020935059
64;0.07394280284643173;0.0766749233007431
65;0.07384054362773895;0.07663776725530624
66;0.0738225057721138;0.07787325978279114
67;0.07392396777868271;0.0768415778875351
68;0.07353471964597702;0.07682821899652481
69;0.07372613996267319;0.07663744688034058
70;0.0734640583395958;0.07647748291492462
71;0.07355064153671265;0.07709579914808273
72;0.07352109253406525;0.07653474062681198
73;0.0735827088356018;0.07636580616235733
74;0.0733807310461998;0.0763474628329277
75;0.07347568869590759;0.07700101286172867
76;0.07327237725257874;0.07637454569339752
77;0.07312611490488052;0.07706691324710846
78;0.07321684062480927;0.0767231360077858
79;0.07315023988485336;0.07688511908054352
80;0.07303912192583084;0.07657303661108017
81;0.07323557138442993;0.07715041190385818
82;0.07292058318853378;0.07604952156543732
83;0.07293813675642014;0.07593867927789688
84;0.07277163863182068;0.07603266090154648
85;0.07293237000703812;0.07630003243684769
86;0.07275888323783875;0.07733810693025589
87;0.07290917634963989;0.07642234116792679
88;0.07282927632331848;0.07580640912055969
89;0.07258783280849457;0.07587488740682602
90;0.07264697551727295;0.07658269256353378
91;0.07258684933185577;0.07596633583307266
92;0.07266590744256973;0.07564837485551834
93;0.07237154245376587;0.07594986259937286
94;0.07245515286922455;0.076411671936512
95;0.07246597856283188;0.07585865259170532
96;0.07224404811859131;0.07602953165769577
97;0.07225357741117477;0.07697907090187073
98;0.07253866642713547;0.0759209543466568
99;0.07239717990159988;0.07564722746610641
100;0.0723504051566124;0.0765284076333046
101;0.07231178879737854;0.07598026841878891
102;0.07237118482589722;0.07554975897073746
103;0.07199349254369736;0.07607116550207138
104;0.07218217104673386;0.07540968805551529
105;0.07223120331764221;0.0753507986664772
106;0.07212978601455688;0.07558156549930573
107;0.07195589691400528;0.07570777088403702
108;0.07192455977201462;0.07551705092191696
109;0.07205453515052795;0.07572224736213684
110;0.07211156189441681;0.07568397372961044
111;0.07185442745685577;0.0754072442650795
112;0.07201854884624481;0.0760362520813942
113;0.07178422808647156;0.07531246542930603
114;0.07179335504770279;0.07566910982131958
115;0.07193388789892197;0.07575403898954391
116;0.07180089503526688;0.07557167112827301
117;0.07177849858999252;0.07543479651212692
118;0.07186004519462585;0.07511686533689499
119;0.07162220031023026;0.07525426149368286
120;0.07173051685094833;0.0752016231417656
121;0.07161926478147507;0.07529423385858536
122;0.07164710760116577;0.07539874315261841
123;0.07170351594686508;0.07565540820360184
124;0.07160693407058716;0.07529907673597336
125;0.07169697433710098;0.07568928599357605
126;0.07152406126260757;0.0754474401473999
127;0.07146606594324112;0.07546862959861755
128;0.07133626937866211;0.07505296170711517
129;0.07138517498970032;0.07545486837625504
130;0.07150020450353622;0.07515893131494522
131;0.07140285521745682;0.07505200803279877
132;0.0712897852063179;0.07499515265226364
133;0.07143513858318329;0.0751873180270195
134;0.07159338146448135;0.07527808099985123
135;0.07140486687421799;0.07555800676345825
136;0.07126408070325851;0.07514598220586777
137;0.07126698642969131;0.07554329186677933
138;0.07139530032873154;0.07511602342128754
139;0.07116221636533737;0.07500043511390686
140;0.0712161436676979;0.07517369836568832
141;0.07116653770208359;0.07495300471782684
142;0.07118499279022217;0.07575126737356186
143;0.07120157778263092;0.07511277496814728
144;0.07118774205446243;0.07506582885980606
145;0.07120850682258606;0.07492641359567642
146;0.07103122770786285;0.0750589594244957
147;0.07094691693782806;0.07498593628406525
148;0.07122030854225159;0.0749707967042923
149;0.0710451677441597;0.0748947486281395
150;0.07107117027044296;0.07581010460853577
151;0.07105156779289246;0.07503920048475266
152;0.07096842676401138;0.07493598014116287
153;0.07104967534542084;0.07498248666524887
154;0.0709199607372284;0.0751231238245964
155;0.07095658034086227;0.0756339430809021
156;0.07094235718250275;0.07492674887180328
157;0.07088909298181534;0.07475896924734116
158;0.07078982144594193;0.07502534985542297
159;0.07092076539993286;0.07570508867502213
160;0.07096979022026062;0.07503453642129898
161;0.07095525413751602;0.07509473711252213
162;0.07081358134746552;0.07515230029821396
163;0.07084391266107559;0.07520361989736557
164;0.0709727481007576;0.07480195164680481
165;0.07077665627002716;0.07496515661478043
166;0.07068842649459839;0.07533404976129532
167;0.07079683244228363;0.07483219355344772
168;0.07078789919614792;0.07518266886472702
0;0.10835445672273636;0.056347500532865524
1;0.04079017788171768;0.028736064210534096
2;0.024289943277835846;0.02116180583834648
3;0.019082222133874893;0.017748480662703514
4;0.016451820731163025;0.016254333779215813
5;0.014726237393915653;0.014500526711344719
6;0.013497540727257729;0.013287886045873165
7;0.012591068632900715;0.012439335696399212
8;0.011718357913196087;0.011820098385214806
9;0.011112340725958347;0.011799564585089684
10;0.010505813173949718;0.01101955957710743
11;0.010313069447875023;0.010921861045062542
12;0.009738531894981861;0.010339724831283092
13;0.00942204613238573;0.010508610866963863
14;0.009216459468007088;0.009733024053275585
15;0.008836662396788597;0.009513434022665024
16;0.008494305424392223;0.00919036939740181
17;0.008311547338962555;0.00907575711607933
18;0.008022564463317394;0.00894186645746231
19;0.00794550497084856;0.008590152487158775
20;0.007592021021991968;0.008599488064646721
21;0.007479995489120483;0.008218116126954556
22;0.007331943139433861;0.008247600868344307
23;0.007201081141829491;0.00795289222151041
24;0.0070432559587061405;0.007807559333741665
25;0.007016765419393778;0.007896915078163147
26;0.006853769533336163;0.007669239770621061
27;0.006750098895281553;0.007779777515679598
28;0.006642815191298723;0.007636670954525471
29;0.006574601400643587;0.007504305802285671
30;0.006429355591535568;0.007389368023723364
31;0.006355814170092344;0.007482086308300495
32;0.00624393904581666;0.007314337883144617
33;0.006175837013870478;0.007168630603700876
34;0.0060622720047831535;0.007050604093819857
35;0.006045454181730747;0.00697235157713294
36;0.0059067015536129475;0.007019554730504751
37;0.005970698781311512;0.006880972068756819
38;0.00586010841652751;0.006866162642836571
39;0.0058095864951610565;0.006941982079297304
40;0.005805253982543945;0.006785128731280565
41;0.005704204551875591;0.006855594459921122
42;0.005588851403445005;0.006720522418618202
43;0.005576288793236017;0.006724042817950249
44;0.005510201212018728;0.006783607881516218
45;0.005442742258310318;0.00680568628013134
46;0.005437592044472694;0.006695522461086512
47;0.005346966441720724;0.00649403128772974
48;0.005432996433228254;0.006732636597007513
49;0.0053042396903038025;0.006418816279619932
50;0.005239631049335003;0.006509704515337944
51;0.005242096725851297;0.006462884601205587
52;0.005208312068134546;0.006609588395804167
53;0.005116019863635302;0.006623455788940191
54;0.005132738966494799;0.006573379039764404
55;0.005267030093818903;0.006445597857236862
56;0.005079102702438831;0.0062796385027468204
57;0.004969792440533638;0.006425874307751656
58;0.005007456988096237;0.006489964202046394
59;0.00496891001239419;0.006355665624141693
60;0.004984965082257986;0.0064462716691195965
61;0.00490153580904007;0.006330109667032957
62;0.004857019521296024;0.006437129806727171
63;0.004865514114499092;0.006226064171642065
64;0.004819497466087341;0.006322562228888273
65;0.0048718941397964954;0.006549650337547064
66;0.0048173763789236546;0.0062962002120912075
67;0.004758158233016729;0.006350031588226557
68;0.004770125262439251;0.006114364136010408
69;0.004736457485705614;0.006032197270542383
70;0.004635645542293787;0.0061069088988006115
71;0.004645546432584524;0.006061889696866274
72;0.004615379497408867;0.006187447812408209
73;0.004629008937627077;0.006079832557588816
74;0.0046515618450939655;0.0061688898131251335
75;0.0046227858401834965;0.005946791265159845
76;0.004528571851551533;0.0060622901655733585
77;0.004570512566715479;0.006154966074973345
78;0.004540908616036177;0.005977077409625053
79;0.00458644051104784;0.006080754566937685
80;0.004474068060517311;0.006243075709789991
81;0.004518434405326843;0.006035958416759968
82;0.004511557519435883;0.005962541792541742
83;0.004376713186502457;0.006055820267647505
84;0.004371924791485071;0.006059390492737293
85;0.004509624093770981;0.00613115169107914
86;0.004450742155313492;0.0061628734692931175
